"Time","Potential"
0.0,4.269
0.1,4.245
0.2,4.260
0.3,4.205
0.4,4.235
0.5,4.241
0.6,4.223
0.7,4.248
0.8,4.241
0.9,4.223
1.0,4.214
1.1,4.245
1.2,4.205
1.3,4.217
1.4,4.208
1.5,4.220
1.6,4.205
1.7,4.229
1.8,4.257
1.9,4.275
2.0,4.257
2.1,4.284
2.2,4.272
2.3,4.235
2.4,4.214
2.5,4.232
2.6,4.232
2.7,4.248
2.8,4.281
2.9,4.235
3.0,4.226
3.1,4.235
3.2,4.269
3.3,4.321
3.4,4.296
3.5,4.254
3.6,4.251
3.7,4.257
3.8,4.290
3.9,4.290
4.0,4.284
4.1,4.266
4.2,4.275
4.3,4.309
4.4,4.241
4.5,4.281
4.6,4.296
4.7,4.312
4.8,4.351
4.9,4.287
5.0,4.278
5.1,4.278
5.2,4.296
5.3,4.269
5.4,4.260
5.5,4.269
5.6,4.303
5.7,4.336
5.8,4.336
5.9,4.309
6.0,4.266
6.1,4.330
6.2,4.278
6.3,4.266
6.4,4.306
6.5,4.318
6.6,4.284
6.7,4.260
6.8,4.263
6.9,4.254
7.0,4.235
7.1,4.303
7.2,4.241
7.3,4.260
7.4,4.251
7.5,4.226
7.6,4.235
7.7,4.245
7.8,4.260
7.9,4.229
8.0,4.180
8.1,4.156
8.2,4.217
8.3,4.193
8.4,4.235
8.5,4.211
8.6,4.202
8.7,4.125
8.8,4.220
8.9,4.260
9.0,4.187
9.1,4.190
9.2,4.180
9.3,4.245
9.4,4.238
9.5,4.251
9.6,4.217
9.7,4.187
9.8,4.214
9.9,4.232
10.0,4.241
10.1,4.245
10.2,4.241
10.3,4.251
10.4,4.293
10.5,4.321
10.6,4.303
10.7,4.248
10.8,4.278
10.9,4.223
11.0,4.281
11.1,4.284
11.2,4.306
11.3,4.330
11.4,4.238
11.5,4.260
11.6,4.257
11.7,4.309
11.8,4.284
11.9,4.217
12.0,4.183
12.1,4.193
12.2,4.150
12.3,4.141
12.4,4.135
12.5,4.144
12.6,4.129
12.7,4.061
12.8,4.034
12.9,4.046
13.0,3.951
13.1,3.912
13.2,3.890
13.3,3.979
13.4,3.826
13.5,3.884
13.6,3.832
13.7,3.787
13.8,3.799
13.9,3.805
14.0,3.698
14.1,3.637
14.2,3.668
14.3,3.719
14.4,3.723
14.5,3.713
14.6,3.671
14.7,3.637
14.8,3.680
14.9,3.701
15.0,3.726
15.1,3.655
15.2,3.726
15.3,3.802
15.4,3.759
15.5,3.726
15.6,3.784
15.7,3.851
15.8,3.881
15.9,3.887
16.0,3.857
16.1,3.906
16.2,3.979
16.3,3.979
16.4,4.028
16.5,3.988
16.6,4.040
16.7,4.116
16.8,4.138
16.9,4.092
17.0,4.156
17.1,4.144
17.2,4.153
17.3,4.159
17.4,4.153
17.5,4.141
17.6,4.074
17.7,4.156
17.8,4.144
17.9,4.119
18.0,4.104
18.1,4.049
18.2,3.964
18.3,4.034
18.4,4.003
18.5,3.985
18.6,3.973
18.7,3.866
18.8,3.887
18.9,3.814
19.0,3.811
19.1,3.832
19.2,3.799
19.3,3.790
19.4,3.814
19.5,3.765
19.6,3.704
19.7,3.790
19.8,3.719
19.9,3.716
20.0,3.695
20.1,3.707
20.2,3.768
20.3,3.756
20.4,3.750
20.5,3.802
20.6,3.771
20.7,3.842
20.8,3.915
20.9,3.869
21.0,3.857
21.1,3.875
21.2,3.890
21.3,3.915
21.4,4.016
21.5,4.000
21.6,3.967
21.7,4.061
21.8,4.000
21.9,4.043
22.0,4.077
22.1,4.132
22.2,4.125
22.3,4.180
22.4,4.165
22.5,4.165
22.6,4.214
22.7,4.251
22.8,4.263
22.9,4.272
23.0,4.272
23.1,4.324
23.2,4.254
23.3,4.281
23.4,4.306
23.5,4.281
23.6,4.309
23.7,4.269
23.8,4.373
23.9,4.324
24.0,4.364
24.1,4.324
24.2,4.376
24.3,4.345
24.4,4.388
24.5,4.309
24.6,4.339
24.7,4.336
24.8,4.428
24.9,4.385
25.0,4.370
25.1,4.376
25.2,4.351
25.3,4.370
25.4,4.370
25.5,4.354
25.6,4.370
25.7,4.370
25.8,4.412
25.9,4.345
26.0,4.406
26.1,4.388
26.2,4.422
26.3,4.345
26.4,4.388
26.5,4.418
26.6,4.357
26.7,4.357
26.8,4.370
26.9,4.367
27.0,4.373
27.1,4.391
27.2,4.403
27.3,4.367
27.4,4.348
27.5,4.406
27.6,4.400
27.7,4.409
27.8,4.364
